"gene_id","gene_name","sum_gene","self_average","other_average","p_value","FDR","summary_logFC","significant"
"ENSG00000198840","MT-ND3",288051,8.57332883972271,2.55764917707567,8.46895056026005e-249,2.10224759757339e-244,7.37518636983359,TRUE
"ENSG00000198899","MT-ATP6",678095,9.40122119521385,3.60834702567934,1.2377008490672e-237,1.5361724088197e-233,7.29482048102855,TRUE
"ENSG00000198938","MT-CO3",1042735,10.4478713748142,4.67614457974282,7.45920663227136e-234,6.17199620776218e-230,7.01474349279319,TRUE
"ENSG00000198727","MT-CYB",445347,9.02360438080144,3.50141484469028,1.36917197972166e-222,8.49673901315782e-219,6.34969014373124,TRUE
"ENSG00000198888","MT-ND1",327702,8.82025127461807,2.92731232715251,2.22623089160195e-220,1.10523458844468e-216,6.83312125710283,TRUE
"ENSG00000198886","MT-ND4",584120,9.17140699911017,3.9558988509776,4.40058640489822e-213,1.82059593881318e-209,6.18800904265441,TRUE
"ENSG00000198712","MT-CO2",746530,9.36056667903127,4.55515504023473,4.86417994589841e-210,1.72490769710049e-206,5.61145376755765,TRUE
"ENSG00000198804","MT-CO1",618778,9.27713490622866,4.41148580991469,1.08442589546025e-201,3.36483800037628e-198,5.87104285419762,TRUE
"ENSG00000198763","MT-ND2",276355,8.18272386050436,3.01695465971794,1.08624520408403e-190,2.9959849667754e-187,6.11245873546173,TRUE
"ENSG00000143153","ATP1B1",106799,5.14057626741648,2.77885391588544,1.8388260533085e-167,4.56451791212757e-164,3.85238784581048,TRUE
"ENSG00000198786","MT-ND5",160012,7.05286155788693,2.4392157703702,1.57380615008193e-165,3.55150818758942e-162,5.99002573900509,TRUE
"ENSG00000269028","MTRNR2L12",55108,5.37155811497482,1.26529171713076,1.53361837399105e-164,3.1724174081317e-161,5.18868408739577,TRUE
"ENSG00000165646","SLC18A2",9157,4.55932118732192,0.261170310920608,4.35797907668607e-163,8.32139343235217e-160,4.48079266265221,TRUE
"ENSG00000212907","MT-ND4L",59903,5.69942726965841,1.41763655823296,7.36647472740974e-160,1.30612858684634e-156,5.2541461148602,TRUE
"ENSG00000198300","PEG3",87997,4.89834241421976,2.22436066776976,1.02447031144237e-153,1.69536176939556e-150,3.35196916141365,TRUE
"ENSG00000096384","HSP90AB1",72255,4.86104776776186,2.30308862380203,2.70339894239015e-152,4.19415449668447e-149,3.47145546955826,TRUE
"ENSG00000131711","MAP1B",240674,6.77530311788394,3.83636224671295,9.79030526372136e-145,1.42955733859623e-141,3.18794695679964,TRUE
"ENSG00000277586","NEFL",36047,4.34435016306894,1.53422217355586,9.97061786077338e-135,1.30263498504196e-131,3.91339665957169,TRUE
"ENSG00000104435","STMN2",86943,4.41490252127066,2.37689034476767,9.57944280879924e-135,1.30263498504196e-131,3.24759949083476,TRUE
"ENSG00000154277","UCHL1",56143,4.54329488426387,2.09917922287256,1.65017333890118e-129,2.04811263957725e-126,3.4927880973529,TRUE
"ENSG00000171951","SCG2",64617,5.10380782973459,2.17975274279572,3.85021323239156e-123,4.55113538417401e-120,3.35412947285548,TRUE
"ENSG00000228253","MT-ATP8",33090,4.76949827530989,0.848951795543467,4.0743967104747e-117,4.59721588836877e-114,4.61383503478861,TRUE
"ENSG00000111640","GAPDH",57576,4.33250447546572,2.0523089917557,4.29900363695958e-117,4.63974640348909e-114,3.53322401821247,TRUE
"ENSG00000087460","GNAS",175303,5.46320092644704,3.43820851973049,4.6908810202914e-117,4.8517391486123e-114,2.98582437256296,TRUE
"ENSG00000080824","HSP90AA1",101456,5.25270359289763,2.79992361706197,3.96235520381235e-111,3.9343017289693e-108,3.40718825627761,TRUE
"ENSG00000170027","YWHAG",48598,4.02811571636804,1.70307971661237,7.02752374772579e-111,6.70939315345372e-108,2.96686854657115,TRUE
"ENSG00000067715","SYT1",329751,5.03765468488764,3.96709508477243,1.21610255317674e-98,1.11804865472245e-95,3.00480353366396,TRUE
"ENSG00000108828","VAT1",5681,3.31834640497525,0.242315385255992,1.76711164558971e-94,1.56660758494549e-91,3.25377628442217,TRUE
"ENSG00000220205","VAMP2",43296,3.66392067298572,1.48302225819109,1.45441511203076e-93,1.2449291836531e-90,2.99432862770171,TRUE
"ENSG00000242265","PEG10",47759,4.31542855495497,1.68789822394718,3.10755429063398e-93,2.57129400521359e-90,3.62422139697836,TRUE
"ENSG00000184009","ACTG1",21468,3.31727798968936,1.03087248676891,2.53115353977098e-90,2.02680078444307e-87,3.03777187358816,TRUE
"ENSG00000211445","GPX3",6574,3.03489670681131,0.266678289472842,3.36468147938115e-87,2.61004651133372e-84,3.01438996217105,TRUE
"ENSG00000133872","SARAF",36669,3.61042535223318,1.46703727623694,3.97158257739655e-84,2.98747255511256e-81,2.97429209786956,TRUE
"ENSG00000143933","CALM2",60202,3.71026896495501,1.99410367552965,2.17779043038831e-82,1.58997917216259e-79,2.84408674394826,TRUE
"ENSG00000132872","SYT4",23008,3.40230301375688,0.961123231557316,3.83305410233708e-78,2.71851148520894e-75,2.88851914650616,TRUE
"ENSG00000105568","PPP2R1A",17275,3.17864533243334,0.724833689611641,1.39318966408039e-74,9.60642973096312e-72,2.68267505108623,TRUE
"ENSG00000104722","NEFM",27852,3.50265839943388,1.19853122259888,1.97514020126288e-74,1.32510554637697e-71,3.09264813987554,TRUE
"ENSG00000258947","TUBB3",23697,3.27248895644783,1.13873685889999,6.74125286250865e-70,4.40363473173826e-67,2.9630948578447,TRUE
"ENSG00000147416","ATP6V1B2",20678,3.07352044221637,0.909692578319724,1.16423929422715e-65,7.41023384630783e-63,2.60611515881712,TRUE
"ENSG00000132718","SYT11",37234,3.41776014318353,1.35374454923686,8.48647659287346e-65,5.26649521162243e-62,2.61392266797908,TRUE
"ENSG00000166913","YWHAB",38113,3.22534518990206,1.47437162129155,5.70342134571206e-64,3.45307385523439e-61,2.59297950403174,TRUE
"ENSG00000154096","THY1",30624,3.06205454324258,1.29979367850529,3.46878625420589e-63,2.05013526638461e-60,2.611779242729,TRUE
"ENSG00000152377","SPOCK1",69656,3.2056950003903,1.32027804937311,1.12762053868455e-58,6.50951735622478e-56,2.94428533440251,TRUE
"ENSG00000122012","SV2C",29316,3.00487125314945,0.515633839208302,5.04000797044372e-58,2.80303391746297e-55,2.83762842403729,TRUE
"ENSG00000123416","TUBA1B",65635,3.61836866976573,2.16452958673402,5.08143762985267e-58,2.80303391746297e-55,2.97737603750536,TRUE
"ENSG00000153130","SCOC",21961,2.98151479939618,1.02223045341062,1.27752792405416e-57,6.89392949104266e-55,2.5722902817218,TRUE
"ENSG00000005486","RHBDD2",15404,2.96528694816125,0.628483816439251,1.35354878592649e-57,7.14875351341561e-55,2.58215225220018,TRUE
"ENSG00000160014","CALM3",34660,3.06136032339979,1.43829020941397,3.31333759755238e-55,1.71347873300089e-52,2.46561463206476,TRUE
"ENSG00000101856","PGRMC1",19135,2.85964785118147,0.902559575036861,1.52887330414884e-53,7.745147352834e-51,2.53158732801277,TRUE
"ENSG00000197746","PSAP",34109,3.21897468329426,1.45973718558187,1.83371623501999e-53,9.10366762038022e-51,2.6566996825037,TRUE
"ENSG00000008283","CYB561",5445,2.86267215607308,0.2527722720848,2.12422461325856e-51,1.03391426617485e-48,2.7798635332226,TRUE
"ENSG00000171867","PRNP",30860,3.22460213029388,1.24886324356021,6.32416132589241e-50,3.01893570370435e-47,2.48204958892399,TRUE
"ENSG00000187189","TSPYL4",18601,2.91229201925502,0.795552095420767,6.9932064888956e-50,3.27532763535575e-47,2.48706619233886,TRUE
"ENSG00000126214","KLC1",41622,3.20575314173301,1.51965423989021,3.67608345015551e-49,1.68984110154092e-46,2.39961817842791,TRUE
"ENSG00000123454","DBH",3046,3.00529387135098,0.0369901893371585,4.1324955910059e-49,1.8318024652775e-46,3.00529387135098,TRUE
"ENSG00000260032","NORAD",28438,2.94563820391258,1.23406387343129,4.07936483348105e-49,1.8318024652775e-46,2.32178870396979,TRUE
"ENSG00000128989","ARPP19",12633,2.48700141817995,0.58865790404165,1.67400157659687e-48,7.29013002383581e-46,2.23590207781024,TRUE
"ENSG00000103546","SLC6A2",3496,3.06081367809369,0.030565791738301,3.84080730889574e-48,1.64379930739171e-45,3.06081367809369,TRUE
"ENSG00000103034","NDRG4",30971,3.09049955996647,1.38194644076244,8.00109363388393e-47,3.36629063176103e-44,2.46373830493909,TRUE
"ENSG00000117984","CTSD",10394,2.61802055627552,0.49708208403559,1.8493575972723e-45,7.65110060618173e-43,2.39471653455969,TRUE
"ENSG00000075624","ACTB",28762,2.9052729785858,1.11492987915194,2.23046347348086e-45,9.07652373806812e-43,2.477700446504,TRUE
"ENSG00000164924","YWHAZ",39518,3.32177030856256,1.36662132422616,2.27481816234755e-45,9.1077114909602e-43,2.37028975716198,TRUE
"ENSG00000089220","PEBP1",42604,3.04306128473207,1.65409756887048,9.59299728250559e-45,3.77979319910534e-42,2.50275801745922,TRUE
"ENSG00000089199","CHGB",15918,2.68669940146409,0.824595512647664,1.65737219413331e-44,6.42827343358921e-42,2.49717612240772,TRUE
"ENSG00000152932","RAB3C",74096,3.34257502257775,1.83247752765207,2.02602894880824e-44,7.73724870711795e-42,2.29709303014537,TRUE
"ENSG00000127022","CANX",28344,2.94849287815439,1.18599950329823,1.90272933214812e-42,7.15628033513829e-40,2.26851015278223,TRUE
"ENSG00000130643","CALY",48378,3.01971265429126,1.82151711385507,4.54344319541781e-42,1.6833117976098e-39,2.34952123951915,TRUE
"ENSG00000196230","TUBB",16719,2.63450721568634,0.851267951854272,5.06744603843235e-42,1.84984136782362e-39,2.35242232634625,TRUE
"ENSG00000185787","MORF4L1",32465,2.90264904161327,1.33393372596031,9.91559326680046e-42,3.56717060379403e-39,2.26860380855411,TRUE
"ENSG00000155506","LARP1",35696,2.95877149787831,1.15820648899366,1.30767851146129e-41,4.6372148128577e-39,2.18654930865271,TRUE
"ENSG00000170540","ARL6IP1",31029,2.79399158621523,1.31585049212604,1.51065578976845e-41,5.28155051682003e-39,2.34693136298952,TRUE
"ENSG00000162706","CADM3",20870,2.72798859124204,0.873202215826666,4.60409993755648e-41,1.58732739930507e-38,2.25649805903358,TRUE
"ENSG00000129682","FGF13",36305,2.50922740991764,0.681127489353827,3.24234171498272e-40,1.10252943001391e-37,2.31185555121852,TRUE
"ENSG00000101489","CELF4",83248,3.0973918018067,1.81008998358374,1.96901937148992e-39,6.60499565655329e-37,2.26278874221047,TRUE
"ENSG00000140941","MAP1LC3B",14640,2.50493139442461,0.736718637808939,1.04953083621834e-38,3.47366719299305e-36,2.24233462595728,TRUE
"ENSG00000124422","USP22",25156,2.67302334599855,0.957566311909992,1.36009138611114e-37,4.44230901018904e-35,2.07749424710672,TRUE
"ENSG00000198668","CALM1",94193,3.57434470066182,2.49376176886146,9.23658659939894e-37,2.97765959944e-34,2.3032312070107,TRUE
"ENSG00000169213","RAB3B",17787,2.3162409396713,0.738021187912614,1.43714669574233e-36,4.57362723441177e-34,2.22412889048582,TRUE
"ENSG00000102109","PCSK1N",33509,2.66532332047663,1.50261839782466,1.80927124297396e-36,5.68500507143573e-34,2.25007505514504,TRUE
"ENSG00000180176","TH",3277,2.55363728053508,0.0683670975165915,3.62935467736736e-36,1.12614338945362e-33,2.55363728053509,TRUE
"ENSG00000167552","TUBA1A",27163,2.73982849288981,1.22616861229576,9.96174533487506e-36,3.05284449935313e-33,2.45097841328815,TRUE
"ENSG00000054356","PTPRN",22687,2.77877138384605,0.858541406340831,1.51097079986111e-35,4.57400343475027e-33,2.35074357772909,TRUE
"ENSG00000153815","CMIP",45755,2.70860074487153,1.16952749699669,7.70367901965387e-35,2.30395691933574e-32,2.17885971416541,TRUE
"ENSG00000198695","MT-ND6",10624,2.77732721368999,0.385720438872513,3.32560037376659e-34,9.82754500928661e-32,2.7423317916731,TRUE
"ENSG00000100285","NEFH",13630,2.50521936321338,0.777207608606588,6.50392359689198e-34,1.89937524053706e-31,2.30413493014436,TRUE
"ENSG00000108946","PRKAR1A",18750,2.59565728763292,0.889757921919734,1.62727901988311e-33,4.69697059425096e-31,2.17551212285931,TRUE
"ENSG00000166848","TERF2IP",34653,2.91374821462773,1.31438045697676,3.08059844744608e-32,8.78962014493731e-30,2.27835131001999,TRUE
"ENSG00000130294","KIF1A",36545,2.82746079388526,1.29950615262709,3.34185118137907e-32,9.42667862220148e-30,2.02254545781996,TRUE
"ENSG00000132471","WBP2",12877,2.27931374596495,0.633028302166048,3.45684726058671e-32,9.64149657860039e-30,2.06725693463465,TRUE
"ENSG00000069329","VPS35",16498,2.47031782996883,0.77115504145537,6.84563075038479e-32,1.88810102352003e-29,2.10209612418221,TRUE
"ENSG00000065154","OAT",11483,2.39174755434523,0.595832943042372,1.97116759943187e-31,5.37695530996677e-29,2.13821535832743,TRUE
"ENSG00000162374","ELAVL4",49684,3.14324367231513,1.37084130867374,3.62987299658398e-31,9.79394971676126e-29,2.20706337029735,TRUE
"ENSG00000120885","CLU",34080,2.80461577096644,1.3726123658642,5.12358888156026e-31,1.36755749254807e-28,2.28069110032076,TRUE
"ENSG00000196361","ELAVL3",50959,2.58048181993507,1.28232832664534,6.82195323664643e-31,1.80150367226887e-28,2.10522670312682,TRUE
"ENSG00000086300","SNX10",28076,2.77222433065079,1.11203268411352,1.36968456341141e-29,3.57891367553279e-27,2.02422180785309,TRUE
"ENSG00000141522","ARHGDIA",6096,2.13191374837233,0.300002427394665,1.48940129880565e-29,3.85118837919299e-27,1.99856216164332,TRUE
"ENSG00000171617","ENC1",10074,2.33907454138474,0.514400512083618,6.13894013938068e-29,1.57099908329738e-26,2.16996909513611,TRUE
"ENSG00000183044","ABAT",28290,2.77219601744799,0.92029650822905,1.13669484284126e-28,2.87920164120903e-26,2.20908482249287,TRUE
"ENSG00000010404","IDS",62669,3.31693348227636,1.91622854425648,1.17991793935646e-28,2.95849525339853e-26,1.98685463108068,TRUE
"ENSG00000170315","UBB",15775,2.30969180920612,1.00273079351721,1.34556853680173e-28,3.34010477890293e-26,2.08632955422746,TRUE
"ENSG00000154917","RAB6B",22852,2.48425256034659,0.953182796721277,2.16402833652554e-28,5.31858172253203e-26,2.0433650494452,TRUE
"ENSG00000107130","NCS1",16338,2.33268159863716,0.62298816735458,9.42906147344544e-28,2.29468228387585e-25,1.96708801864633,TRUE
"ENSG00000139644","TMBIM6",13870,2.24405652821724,0.58363577309103,1.97048441619726e-27,4.7488674430354e-25,1.94178747450474,TRUE
"ENSG00000115310","RTN4",108815,3.91375114483621,2.61923373254247,8.04051927286501e-27,1.91913278759931e-24,1.96174651085883,TRUE
"ENSG00000104964","TLE5",19726,2.31080222964635,0.86534317717924,9.69866942942771e-27,2.292857821397e-24,1.95026031249749,TRUE
"ENSG00000067225","PKM",34904,2.6833900290211,1.40293362361895,3.68834015505463e-26,8.63732713857748e-24,2.14347551541559,TRUE
"ENSG00000185883","ATP6V0C",32109,2.49189015490992,1.5147817492252,3.85253905898347e-26,8.93753056646232e-24,2.0556304192058,TRUE
"ENSG00000185559","DLK1",7891,2.2117737382309,0.252270203729702,4.57048506462633e-26,1.05049213665944e-23,2.2117737382309,TRUE
"ENSG00000102226","USP11",25903,2.40900731246004,1.05566128093512,8.49122405563239e-26,1.93373995167857e-23,2.03960939780054,TRUE
"ENSG00000143761","ARF1",12933,2.2986534421747,0.586955783244805,1.29682232450235e-25,2.92645641464744e-23,1.99155003346991,TRUE
"ENSG00000101210","EEF1A2",17441,2.22525467531206,0.979012060712413,1.40359968401816e-25,3.13887882489934e-23,1.96326691303317,TRUE
"ENSG00000163399","ATP1A1",20334,2.53832602129266,0.878665034967943,2.8620915293433e-25,6.34336589579366e-23,2.04660996785054,TRUE
"ENSG00000184524","CEND1",13788,2.1549970678447,0.750304813085985,3.59479238546083e-25,7.89677268887561e-23,1.93194494446229,TRUE
"ENSG00000137267","TUBB2A",24897,2.26151677215201,1.27689501481836,1.57181700285206e-24,3.42256258436813e-22,2.01788340822634,TRUE
"ENSG00000063015","SEZ6",9631,2.11526421932987,0.37292889876371,3.30436676101098e-24,7.13254748770225e-22,1.97765537941448,TRUE
"ENSG00000137409","MTCH1",22908,2.33193057766594,1.03164532033311,3.90730559888313e-24,8.36129714492034e-22,1.91918976538536,TRUE
"ENSG00000159164","SV2A",29192,2.46821526589741,1.15734443237383,4.20588125074896e-24,8.92329831515735e-22,1.98784587416683,TRUE
"ENSG00000173267","SNCG",26297,2.42210510999145,1.38173151054872,4.30056400135636e-24,9.04685594963293e-22,2.05803319806664,TRUE
"ENSG00000107742","SPOCK2",26074,2.51477745783909,1.06091846290006,4.55271981960558e-24,9.49682051109827e-22,1.99762377565093,TRUE
"ENSG00000105270","CLIP3",19511,2.50216099192988,0.890670015984578,4.65429474789402e-24,9.62779654391443e-22,1.93570720793714,TRUE
"ENSG00000109107","ALDOC",19794,2.20140048314871,1.1121389796197,1.31183833270312e-23,2.69122007708178e-21,2.00973598271983,TRUE
"ENSG00000106211","HSPB1",4060,1.92039884851844,0.24027585246856,1.43051738153859e-23,2.91063384933872e-21,1.8591102348627,TRUE
"ENSG00000127561","SYNGR3",11458,2.15771505946009,0.669702225851121,1.841891292394e-23,3.71717622366636e-21,1.86592059860244,TRUE
"ENSG00000068615","REEP1",30787,2.56060247319118,1.03671655570204,2.06041078233889e-23,4.1246432943547e-21,1.91939493946718,TRUE
"ENSG00000168000","BSCL2",23117,2.51381913817241,1.07131924792011,2.65417503395237e-23,5.27076694942395e-21,1.97137427620892,TRUE
"ENSG00000205542","TMSB4X",14063,2.20231816382028,0.781100199232595,1.71465612779158e-22,3.37800865556907e-20,1.95353458170762,TRUE
"ENSG00000264364","DYNLL2",15196,2.18108940635748,0.722908461188639,6.74564751080564e-22,1.31848195402148e-19,1.89674960453576,TRUE
"ENSG00000280441","FP236383.3",8136,1.93809635673709,0.261801459666989,1.56084351021659e-21,3.02693894172705e-19,1.93409766409115,TRUE
"ENSG00000133318","RTN3",115782,3.92734919221297,2.58191856944904,1.80569501184562e-21,3.47463312240651e-19,1.98226471570931,TRUE
"ENSG00000111669","TPI1",11967,2.00392071682644,0.757355260359706,1.85128678491029e-21,3.53496091244831e-19,1.90776448378037,TRUE
"ENSG00000082641","NFE2L1",15968,2.18756112167521,0.769577978359953,2.74365217169755e-21,5.19890670672124e-19,1.85632493923025,TRUE
"ENSG00000131437","KIF3A",40065,2.94974057739686,1.4465899362461,6.54883741744274e-21,1.23152872131198e-18,1.8771594539997,TRUE
"ENSG00000162734","PEA15",9845,2.00950874533557,0.458691719571416,6.96342953262559e-21,1.29964820517568e-18,1.82371642815422,TRUE
"ENSG00000214548","MEG3",398939,2.92971755372015,3.75584945037774,9.73983081132353e-21,1.79090237207026e-18,1.92990305696461,TRUE
"ENSG00000112697","TMEM30A",16237,2.35674922669863,0.716943582571655,9.67700707889044e-21,1.79090237207026e-18,1.91894433125162,TRUE
"ENSG00000177432","NAP1L5",16415,2.09085396707278,0.821086012095255,1.24547590565876e-20,2.27326826515935e-18,1.83811412836546,TRUE
"ENSG00000170091","NSG2",34615,2.55101633201991,1.27535296511097,1.60924676776814e-20,2.91579069462107e-18,1.91551308267194,TRUE
"ENSG00000241697","TMEFF1",21260,1.98005312205804,0.629790185392116,1.68498003848943e-20,3.03088836923355e-18,1.88025214900529,TRUE
"ENSG00000189241","TSPYL1",26139,2.50947929478447,1.06850471703171,2.47320933143517e-20,4.4167248369939e-18,1.95791896637664,TRUE
"ENSG00000139211","AMIGO2",5440,1.87741806146656,0.326499837205669,3.68180501300875e-20,6.52810327413686e-18,1.82380167183617,TRUE
"ENSG00000167468","GPX4",15364,2.01343119612204,0.850386583126245,4.15139983826047e-20,7.30852469398156e-18,1.78356226168738,TRUE
"ENSG00000186310","NAP1L3",20734,2.35772586580231,0.935006055540319,6.09994275333976e-20,1.06633013356445e-17,1.91177520161403,TRUE
"ENSG00000117906","RCN2",16813,2.17120002840793,0.777411482943687,6.3421896499971e-20,1.10092429148166e-17,1.806077826114,TRUE
"ENSG00000061918","GUCY1B1",22800,2.3228995127429,0.989375167094368,8.3251708741892e-20,1.43510914312499e-17,1.8712824425007,TRUE
"ENSG00000166619","BLCAP",16997,2.24508384785301,0.662074598285321,1.39672058382716e-19,2.39108931395459e-17,1.82766201687262,TRUE
"ENSG00000176171","BNIP3",10370,2.03298983695358,0.574975736492986,2.38400743033484e-19,4.05330249610972e-17,1.8114682017839,TRUE
"ENSG00000134308","YWHAQ",18128,2.10659820520139,0.777718216704466,2.77297934131846e-19,4.68256232581959e-17,1.81909091068788,TRUE
"ENSG00000132824","SERINC3",15632,2.13505336800826,0.7117632081094,3.21052399205847e-19,5.38478628749104e-17,1.80958534524521,TRUE
"ENSG00000092964","DPYSL2",88966,3.36800748304059,2.16348225965545,5.14810632320776e-19,8.57660693026756e-17,1.78018165972131,TRUE
"ENSG00000148798","INA",23522,2.28321231935263,1.14796741038481,2.14961886150933e-18,3.55733259994974e-16,1.85535118565738,TRUE
"ENSG00000136854","STXBP1",67324,3.19847722466367,1.88405967862314,4.17336754933058e-18,6.8606293163598e-16,1.85303661845737,TRUE
"ENSG00000047849","MAP4",27319,2.41133505993712,0.939645549919907,4.66481375723114e-18,7.61807051945713e-16,1.78189270418529,TRUE
"ENSG00000058404","CAMK2B",39449,2.51824065025701,1.17520267484514,1.65325717752958e-17,2.6822747005109e-15,2.07594889098949,TRUE
"ENSG00000159720","ATP6V0D1",9870,1.97628118141027,0.523852025446955,2.04779090353496e-17,3.30079958431482e-15,1.79266885490864,TRUE
"ENSG00000100030","MAPK1",28682,2.25655670075334,0.902925519591084,4.37893662930543e-17,7.0127963838225e-15,1.89202198536221,TRUE
"ENSG00000123091","RNF11",20101,2.24069113404879,0.875021834992453,7.16005097236574e-17,1.13932016209637e-14,1.74743264985073,TRUE
"ENSG00000138078","PREPL",59249,3.26580751956247,1.84256044270256,9.75718315892872e-17,1.5426914493891e-14,1.83320094846382,TRUE
"ENSG00000186480","INSIG1",9490,1.89824907348182,0.411003951812781,2.32466281788229e-16,3.65222184356278e-14,1.75726236708886,TRUE
"ENSG00000166165","CKB",21125,2.08782653245311,1.12547012018748,2.58991545105115e-16,4.04336297115991e-14,1.74847313433414,TRUE
"ENSG00000172757","CFL1",12566,1.95681612255034,0.667145851655689,5.43557739970796e-16,8.43295861205942e-14,1.72239778411471,TRUE
"ENSG00000089486","CDIP1",11611,2.03255101400619,0.535139703515992,9.84522409718726e-16,1.51793787431354e-13,1.72649908237073,TRUE
"ENSG00000100401","RANGAP1",13085,1.962943263086,0.542670682063694,1.0648410249971e-15,1.63163881256192e-13,1.76390892461801,TRUE
"ENSG00000166448","TMEM130",30194,2.37776236674633,1.14937197058106,1.5800065077592e-15,2.40616573877954e-13,1.75049918936527,TRUE
"ENSG00000104833","TUBB4A",17847,1.91707436852439,0.883313038423614,2.64847315397137e-15,4.00872250616045e-13,1.75642613649309,TRUE
"ENSG00000111674","ENO2",24857,2.25548125141808,1.17899536164845,8.25933678346517e-15,1.24255464833913e-12,1.75047826576282,TRUE
"ENSG00000176884","GRIN1",46239,2.62600443973406,1.4613776219201,1.0621212357855e-14,1.58825514674118e-12,1.92722342980975,TRUE
"ENSG00000101460","MAP1LC3A",15016,2.01766207748724,0.796745299752084,1.25929241959527e-14,1.87182130129421e-12,1.70922477813786,TRUE
"ENSG00000130522","JUND",16777,2.0774317340562,0.632477444762577,1.63571408600804e-14,2.41686492601057e-12,1.78788063457669,TRUE
"ENSG00000092096","SLC22A17",33456,2.30054423655957,1.38959125823337,1.69696887191517e-14,2.49253599452959e-12,1.77707256335912,TRUE
"ENSG00000151229","SLC2A13",70896,2.40499193050885,1.67892330893413,2.33488910848988e-14,3.40935013764967e-12,1.96435512366866,TRUE
"ENSG00000074800","ENO1",11956,1.92763216977199,0.644888503530661,4.1061804442807e-14,5.96068521452515e-12,1.70986245021611,TRUE
"ENSG00000125505","MBOAT7",14944,2.07101670905573,0.647206255878463,9.28780879220019e-14,1.3404144049348e-11,1.66067837666287,TRUE
"ENSG00000057019","DCBLD2",14079,1.85518887749943,0.371331093471159,1.0225876477788e-13,1.4672655017811e-11,1.75737461179528,TRUE
"ENSG00000111897","SERINC1",34859,2.42314370913406,1.47996463057014,1.22703807205165e-13,1.75050379669759e-11,1.77859005673965,TRUE
"ENSG00000116675","DNAJC6",77479,3.02459505956472,1.70536734907512,1.43424062893702e-13,2.03440886469164e-11,2.11112300204115,TRUE
"ENSG00000135472","FAIM2",34597,2.43148944043043,1.33917294248461,1.6330210873112e-13,2.30320923013215e-11,1.69899752065817,TRUE
"ENSG00000204851","PNMA8B",12573,1.91222505588618,0.642059983755301,3.06530505354693e-13,4.29887386125398e-11,1.66881641247669,TRUE
"ENSG00000161203","AP2M1",15112,1.87982702495584,0.840228297334129,5.58867890318258e-13,7.7936953041405e-11,1.64947453305564,TRUE
"ENSG00000189221","MAOA",3306,1.68657879282972,0.122679307184948,7.63897575867023e-13,1.05934243160599e-10,1.66272207517842,TRUE
"ENSG00000084764","MAPRE3",20384,2.1873036591059,0.807936336706358,1.04037348330554e-12,1.43473283200519e-10,1.65463603993143,TRUE
"ENSG00000168092","PAFAH1B2",16464,2.01422522219965,0.677047459965696,2.21663737089881e-12,3.03997731811167e-10,1.66901235625412,TRUE
"ENSG00000126247","CAPNS1",6956,1.78521863329224,0.357585601178754,2.37262139204274e-12,3.23602092388336e-10,1.637145670123,TRUE
"ENSG00000105223","PLD3",43273,2.68804922337108,1.46806962141558,2.43015174573769e-12,3.29637468767468e-10,1.69034465424455,TRUE
"ENSG00000125827","TMX4",24548,2.04958832639289,1.0070468977106,6.35815572027974e-12,8.57763583937522e-10,1.66695183099857,TRUE
"ENSG00000145362","ANK2",345719,4.06129451730707,3.49425549531538,6.54764409680861e-12,8.78552267108542e-10,2.2360577375156,TRUE
"ENSG00000115762","PLEKHB2",16080,1.97627114461869,0.760466843646565,7.00838982772534e-12,9.3531860587971e-10,1.59015044364889,TRUE
"ENSG00000167815","PRDX2",15382,1.9550073629521,0.959166143491015,8.61656827213946e-12,1.14379184074502e-09,1.66566806301451,TRUE
"ENSG00000196262","PPIA",16648,1.96999855200039,0.962351529288851,1.09027983878512e-11,1.43957534245549e-09,1.68874220403704,TRUE
"ENSG00000114631","PODXL2",17468,2.08861760727834,0.729865191520109,1.31132236273566e-11,1.72227275186176e-09,1.70643288571484,TRUE
"ENSG00000110321","EIF4G2",13967,1.92181827580817,0.69979916151092,1.39405998834054e-11,1.82130268897774e-09,1.5902588669299,TRUE
"ENSG00000139116","KIF21A",67991,3.10652249643294,1.89025163667052,1.40878364494297e-11,1.83090243028374e-09,1.65919816328472,TRUE
"ENSG00000176788","BASP1",48845,2.5523451815289,1.54411806549311,1.80335787974779e-11,2.33149753380101e-09,1.65045088922145,TRUE
"ENSG00000126950","TMEM35A",8673,1.73255603092877,0.438392534877124,1.92868806829235e-11,2.48061263830161e-09,1.59187852532022,TRUE
"ENSG00000111371","SLC38A1",40934,2.5724557504981,1.21691808989457,2.45942890051803e-11,3.14692802049273e-09,1.97229007378434,TRUE
"ENSG00000203879","GDI1",21640,2.18125212456712,0.951322491978927,2.54773298820616e-11,3.24319876749957e-09,1.65035065606165,TRUE
"ENSG00000117450","PRDX1",8549,1.72820788722076,0.56097189267565,3.79807376256083e-11,4.81018290857385e-09,1.58631068625458,TRUE
"ENSG00000155304","HSPA13",9999,1.8667295710905,0.462167205440275,7.53314752518188e-11,9.49214827500455e-09,1.59089815819659,TRUE
"ENSG00000114573","ATP6V1A",29005,2.25828096790833,1.108940412498,7.71347800437789e-11,9.67028608599354e-09,1.61074109558615,TRUE
"ENSG00000034510","TMSB10",8859,1.73488529202813,0.523894863210843,1.02226754941616e-10,1.27516318488228e-08,1.5984364075423,TRUE
